delivery_start_utc,delivery_end_utc,delivery_date,area,price,currency,resolution_min,source,fetched_at_utc
2026-06-13T08:45:00+00:00,2026-06-13T09:45:00+00:00,2026-06-13,LV,10.11,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T09:00:00+00:00,2026-06-13T10:00:00+00:00,2026-06-13,LV,10.39,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T09:15:00+00:00,2026-06-13T10:15:00+00:00,2026-06-13,LV,10.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T09:30:00+00:00,2026-06-13T10:30:00+00:00,2026-06-13,LV,9.97,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T09:45:00+00:00,2026-06-13T10:45:00+00:00,2026-06-13,LV,10.52,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T10:00:00+00:00,2026-06-13T11:00:00+00:00,2026-06-13,LV,11.35,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T10:15:00+00:00,2026-06-13T11:15:00+00:00,2026-06-13,LV,12.44,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T10:30:00+00:00,2026-06-13T11:30:00+00:00,2026-06-13,LV,14.35,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T10:45:00+00:00,2026-06-13T11:45:00+00:00,2026-06-13,LV,16.06,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T11:00:00+00:00,2026-06-13T12:00:00+00:00,2026-06-13,LV,14.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T11:15:00+00:00,2026-06-13T12:15:00+00:00,2026-06-13,LV,13.76,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T11:30:00+00:00,2026-06-13T12:30:00+00:00,2026-06-13,LV,15.01,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T11:45:00+00:00,2026-06-13T12:45:00+00:00,2026-06-13,LV,19.07,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T12:00:00+00:00,2026-06-13T13:00:00+00:00,2026-06-13,LV,11.52,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T12:15:00+00:00,2026-06-13T13:15:00+00:00,2026-06-13,LV,14.78,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T12:30:00+00:00,2026-06-13T13:30:00+00:00,2026-06-13,LV,19.61,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T12:45:00+00:00,2026-06-13T13:45:00+00:00,2026-06-13,LV,19.8,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T13:00:00+00:00,2026-06-13T14:00:00+00:00,2026-06-13,LV,11.1,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T13:15:00+00:00,2026-06-13T14:15:00+00:00,2026-06-13,LV,13.77,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T13:30:00+00:00,2026-06-13T14:30:00+00:00,2026-06-13,LV,20.09,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T13:45:00+00:00,2026-06-13T14:45:00+00:00,2026-06-13,LV,23.19,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T14:00:00+00:00,2026-06-13T15:00:00+00:00,2026-06-13,LV,18.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T14:15:00+00:00,2026-06-13T15:15:00+00:00,2026-06-13,LV,22.79,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T14:30:00+00:00,2026-06-13T15:30:00+00:00,2026-06-13,LV,25.08,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T14:45:00+00:00,2026-06-13T15:45:00+00:00,2026-06-13,LV,28.77,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T15:00:00+00:00,2026-06-13T16:00:00+00:00,2026-06-13,LV,30.07,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T15:15:00+00:00,2026-06-13T16:15:00+00:00,2026-06-13,LV,32.42,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T15:30:00+00:00,2026-06-13T16:30:00+00:00,2026-06-13,LV,36.65,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T15:45:00+00:00,2026-06-13T16:45:00+00:00,2026-06-13,LV,45.14,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T16:00:00+00:00,2026-06-13T17:00:00+00:00,2026-06-13,LV,17.37,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T16:15:00+00:00,2026-06-13T17:15:00+00:00,2026-06-13,LV,23.54,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T16:30:00+00:00,2026-06-13T17:30:00+00:00,2026-06-13,LV,30.81,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T16:45:00+00:00,2026-06-13T17:45:00+00:00,2026-06-13,LV,144.33,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T17:00:00+00:00,2026-06-13T18:00:00+00:00,2026-06-13,LV,99.97,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T17:15:00+00:00,2026-06-13T18:15:00+00:00,2026-06-13,LV,123.95,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T17:30:00+00:00,2026-06-13T18:30:00+00:00,2026-06-13,LV,46.42,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T17:45:00+00:00,2026-06-13T18:45:00+00:00,2026-06-13,LV,103.58,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T18:00:00+00:00,2026-06-13T19:00:00+00:00,2026-06-13,LV,44.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T18:15:00+00:00,2026-06-13T19:15:00+00:00,2026-06-13,LV,71.85,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T18:30:00+00:00,2026-06-13T19:30:00+00:00,2026-06-13,LV,76.94,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T18:45:00+00:00,2026-06-13T19:45:00+00:00,2026-06-13,LV,74.77,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T19:00:00+00:00,2026-06-13T20:00:00+00:00,2026-06-13,LV,77.83,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T19:15:00+00:00,2026-06-13T20:15:00+00:00,2026-06-13,LV,78.04,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T19:30:00+00:00,2026-06-13T20:30:00+00:00,2026-06-13,LV,79.45,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T19:45:00+00:00,2026-06-13T20:45:00+00:00,2026-06-13,LV,78.52,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T20:00:00+00:00,2026-06-13T21:00:00+00:00,2026-06-13,LV,86.22,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T20:15:00+00:00,2026-06-13T21:15:00+00:00,2026-06-13,LV,82.39,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T20:30:00+00:00,2026-06-13T21:30:00+00:00,2026-06-13,LV,81.22,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T20:45:00+00:00,2026-06-13T21:45:00+00:00,2026-06-13,LV,80.83,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T21:00:00+00:00,2026-06-13T22:00:00+00:00,2026-06-13,LV,78.68,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T21:15:00+00:00,2026-06-13T22:15:00+00:00,2026-06-13,LV,78.78,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T21:30:00+00:00,2026-06-13T22:30:00+00:00,2026-06-13,LV,74.15,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T21:45:00+00:00,2026-06-13T22:45:00+00:00,2026-06-13,LV,69.86,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T22:00:00+00:00,2026-06-13T23:00:00+00:00,2026-06-13,LV,92.81,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T22:15:00+00:00,2026-06-13T23:15:00+00:00,2026-06-13,LV,65.01,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T22:30:00+00:00,2026-06-13T23:30:00+00:00,2026-06-13,LV,61.52,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T22:45:00+00:00,2026-06-13T23:45:00+00:00,2026-06-13,LV,44.48,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T23:00:00+00:00,2026-06-14T00:00:00+00:00,2026-06-13,LV,57.8,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T23:15:00+00:00,2026-06-14T00:15:00+00:00,2026-06-13,LV,30.77,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T23:30:00+00:00,2026-06-14T00:30:00+00:00,2026-06-13,LV,25.18,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-13T23:45:00+00:00,2026-06-14T00:45:00+00:00,2026-06-13,LV,15.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T00:00:00+00:00,2026-06-14T01:00:00+00:00,2026-06-14,LV,23.45,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T00:15:00+00:00,2026-06-14T01:15:00+00:00,2026-06-14,LV,9.43,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T00:30:00+00:00,2026-06-14T01:30:00+00:00,2026-06-14,LV,6.91,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T00:45:00+00:00,2026-06-14T01:45:00+00:00,2026-06-14,LV,6.55,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T01:00:00+00:00,2026-06-14T02:00:00+00:00,2026-06-14,LV,6.05,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T01:15:00+00:00,2026-06-14T02:15:00+00:00,2026-06-14,LV,4.67,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T01:30:00+00:00,2026-06-14T02:30:00+00:00,2026-06-14,LV,4.69,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T01:45:00+00:00,2026-06-14T02:45:00+00:00,2026-06-14,LV,4.68,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T02:00:00+00:00,2026-06-14T03:00:00+00:00,2026-06-14,LV,3.32,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T02:15:00+00:00,2026-06-14T03:15:00+00:00,2026-06-14,LV,6.87,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T02:30:00+00:00,2026-06-14T03:30:00+00:00,2026-06-14,LV,5.19,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T02:45:00+00:00,2026-06-14T03:45:00+00:00,2026-06-14,LV,4.86,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T03:00:00+00:00,2026-06-14T04:00:00+00:00,2026-06-14,LV,4.67,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T03:15:00+00:00,2026-06-14T04:15:00+00:00,2026-06-14,LV,4.67,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T03:30:00+00:00,2026-06-14T04:30:00+00:00,2026-06-14,LV,4.66,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T03:45:00+00:00,2026-06-14T04:45:00+00:00,2026-06-14,LV,4.67,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T04:00:00+00:00,2026-06-14T05:00:00+00:00,2026-06-14,LV,4.96,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T04:15:00+00:00,2026-06-14T05:15:00+00:00,2026-06-14,LV,4.82,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T04:30:00+00:00,2026-06-14T05:30:00+00:00,2026-06-14,LV,4.29,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T04:45:00+00:00,2026-06-14T05:45:00+00:00,2026-06-14,LV,1.71,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T05:00:00+00:00,2026-06-14T06:00:00+00:00,2026-06-14,LV,1.88,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T05:15:00+00:00,2026-06-14T06:15:00+00:00,2026-06-14,LV,0.07,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T05:30:00+00:00,2026-06-14T06:30:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T05:45:00+00:00,2026-06-14T06:45:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T06:00:00+00:00,2026-06-14T07:00:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T06:15:00+00:00,2026-06-14T07:15:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T06:30:00+00:00,2026-06-14T07:30:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T06:45:00+00:00,2026-06-14T07:45:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T07:00:00+00:00,2026-06-14T08:00:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T07:15:00+00:00,2026-06-14T08:15:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T07:30:00+00:00,2026-06-14T08:30:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T07:45:00+00:00,2026-06-14T08:45:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T08:00:00+00:00,2026-06-14T09:00:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T08:15:00+00:00,2026-06-14T09:15:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T08:30:00+00:00,2026-06-14T09:30:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T08:45:00+00:00,2026-06-14T09:45:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T09:00:00+00:00,2026-06-14T10:00:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T09:15:00+00:00,2026-06-14T10:15:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T09:30:00+00:00,2026-06-14T10:30:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T09:45:00+00:00,2026-06-14T10:45:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T10:00:00+00:00,2026-06-14T11:00:00+00:00,2026-06-14,LV,0.07,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T10:15:00+00:00,2026-06-14T11:15:00+00:00,2026-06-14,LV,0.24,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T10:30:00+00:00,2026-06-14T11:30:00+00:00,2026-06-14,LV,0.01,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T10:45:00+00:00,2026-06-14T11:45:00+00:00,2026-06-14,LV,0.08,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T11:00:00+00:00,2026-06-14T12:00:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T11:15:00+00:00,2026-06-14T12:15:00+00:00,2026-06-14,LV,-0.01,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T11:30:00+00:00,2026-06-14T12:30:00+00:00,2026-06-14,LV,-0.01,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T11:45:00+00:00,2026-06-14T12:45:00+00:00,2026-06-14,LV,0.0,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T12:00:00+00:00,2026-06-14T13:00:00+00:00,2026-06-14,LV,0.19,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T12:15:00+00:00,2026-06-14T13:15:00+00:00,2026-06-14,LV,0.83,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T12:30:00+00:00,2026-06-14T13:30:00+00:00,2026-06-14,LV,0.83,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T12:45:00+00:00,2026-06-14T13:45:00+00:00,2026-06-14,LV,0.97,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T13:00:00+00:00,2026-06-14T14:00:00+00:00,2026-06-14,LV,0.94,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T13:15:00+00:00,2026-06-14T14:15:00+00:00,2026-06-14,LV,0.93,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T13:30:00+00:00,2026-06-14T14:30:00+00:00,2026-06-14,LV,1.07,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T13:45:00+00:00,2026-06-14T14:45:00+00:00,2026-06-14,LV,1.28,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T14:00:00+00:00,2026-06-14T15:00:00+00:00,2026-06-14,LV,1.72,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T14:15:00+00:00,2026-06-14T15:15:00+00:00,2026-06-14,LV,1.76,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T14:30:00+00:00,2026-06-14T15:30:00+00:00,2026-06-14,LV,1.82,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T14:45:00+00:00,2026-06-14T15:45:00+00:00,2026-06-14,LV,1.99,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T15:00:00+00:00,2026-06-14T16:00:00+00:00,2026-06-14,LV,1.99,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T15:15:00+00:00,2026-06-14T16:15:00+00:00,2026-06-14,LV,2.18,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T15:30:00+00:00,2026-06-14T16:30:00+00:00,2026-06-14,LV,3.04,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T15:45:00+00:00,2026-06-14T16:45:00+00:00,2026-06-14,LV,3.23,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T16:00:00+00:00,2026-06-14T17:00:00+00:00,2026-06-14,LV,8.47,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T16:15:00+00:00,2026-06-14T17:15:00+00:00,2026-06-14,LV,10.87,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T16:30:00+00:00,2026-06-14T17:30:00+00:00,2026-06-14,LV,19.19,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T16:45:00+00:00,2026-06-14T17:45:00+00:00,2026-06-14,LV,47.22,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T17:00:00+00:00,2026-06-14T18:00:00+00:00,2026-06-14,LV,34.46,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T17:15:00+00:00,2026-06-14T18:15:00+00:00,2026-06-14,LV,89.55,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T17:30:00+00:00,2026-06-14T18:30:00+00:00,2026-06-14,LV,89.34,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T17:45:00+00:00,2026-06-14T18:45:00+00:00,2026-06-14,LV,108.06,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T18:00:00+00:00,2026-06-14T19:00:00+00:00,2026-06-14,LV,88.08,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T18:15:00+00:00,2026-06-14T19:15:00+00:00,2026-06-14,LV,91.19,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T18:30:00+00:00,2026-06-14T19:30:00+00:00,2026-06-14,LV,92.55,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T18:45:00+00:00,2026-06-14T19:45:00+00:00,2026-06-14,LV,90.2,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T19:00:00+00:00,2026-06-14T20:00:00+00:00,2026-06-14,LV,96.54,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T19:15:00+00:00,2026-06-14T20:15:00+00:00,2026-06-14,LV,95.69,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T19:30:00+00:00,2026-06-14T20:30:00+00:00,2026-06-14,LV,93.94,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T19:45:00+00:00,2026-06-14T20:45:00+00:00,2026-06-14,LV,90.6,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T20:00:00+00:00,2026-06-14T21:00:00+00:00,2026-06-14,LV,98.75,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T20:15:00+00:00,2026-06-14T21:15:00+00:00,2026-06-14,LV,93.56,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T20:30:00+00:00,2026-06-14T21:30:00+00:00,2026-06-14,LV,85.16,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T20:45:00+00:00,2026-06-14T21:45:00+00:00,2026-06-14,LV,36.8,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T21:00:00+00:00,2026-06-14T22:00:00+00:00,2026-06-14,LV,73.45,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T21:15:00+00:00,2026-06-14T22:15:00+00:00,2026-06-14,LV,45.7,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T21:30:00+00:00,2026-06-14T22:30:00+00:00,2026-06-14,LV,27.84,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T21:45:00+00:00,2026-06-14T22:45:00+00:00,2026-06-14,LV,17.54,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T22:00:00+00:00,2026-06-14T23:00:00+00:00,2026-06-14,LV,50.04,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T22:15:00+00:00,2026-06-14T23:15:00+00:00,2026-06-14,LV,35.32,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T22:30:00+00:00,2026-06-14T23:30:00+00:00,2026-06-14,LV,26.61,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T22:45:00+00:00,2026-06-14T23:45:00+00:00,2026-06-14,LV,23.81,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T23:00:00+00:00,2026-06-15T00:00:00+00:00,2026-06-14,LV,41.02,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T23:15:00+00:00,2026-06-15T00:15:00+00:00,2026-06-14,LV,28.71,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T23:30:00+00:00,2026-06-15T00:30:00+00:00,2026-06-14,LV,24.74,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-14T23:45:00+00:00,2026-06-15T00:45:00+00:00,2026-06-14,LV,25.54,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T00:00:00+00:00,2026-06-15T01:00:00+00:00,2026-06-15,LV,33.02,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T00:15:00+00:00,2026-06-15T01:15:00+00:00,2026-06-15,LV,28.01,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T00:30:00+00:00,2026-06-15T01:30:00+00:00,2026-06-15,LV,30.01,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T00:45:00+00:00,2026-06-15T01:45:00+00:00,2026-06-15,LV,30.35,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T01:00:00+00:00,2026-06-15T02:00:00+00:00,2026-06-15,LV,30.02,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T01:15:00+00:00,2026-06-15T02:15:00+00:00,2026-06-15,LV,27.85,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T01:30:00+00:00,2026-06-15T02:30:00+00:00,2026-06-15,LV,27.85,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T01:45:00+00:00,2026-06-15T02:45:00+00:00,2026-06-15,LV,27.84,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T02:00:00+00:00,2026-06-15T03:00:00+00:00,2026-06-15,LV,20.37,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T02:15:00+00:00,2026-06-15T03:15:00+00:00,2026-06-15,LV,27.54,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T02:30:00+00:00,2026-06-15T03:30:00+00:00,2026-06-15,LV,32.97,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T02:45:00+00:00,2026-06-15T03:45:00+00:00,2026-06-15,LV,87.14,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T03:00:00+00:00,2026-06-15T04:00:00+00:00,2026-06-15,LV,42.66,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T03:15:00+00:00,2026-06-15T04:15:00+00:00,2026-06-15,LV,104.16,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T03:30:00+00:00,2026-06-15T04:30:00+00:00,2026-06-15,LV,104.82,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T03:45:00+00:00,2026-06-15T04:45:00+00:00,2026-06-15,LV,108.36,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T04:00:00+00:00,2026-06-15T05:00:00+00:00,2026-06-15,LV,106.1,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T04:15:00+00:00,2026-06-15T05:15:00+00:00,2026-06-15,LV,110.09,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T04:30:00+00:00,2026-06-15T05:30:00+00:00,2026-06-15,LV,112.88,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T04:45:00+00:00,2026-06-15T05:45:00+00:00,2026-06-15,LV,109.9,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T05:00:00+00:00,2026-06-15T06:00:00+00:00,2026-06-15,LV,116.27,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T05:15:00+00:00,2026-06-15T06:15:00+00:00,2026-06-15,LV,111.55,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T05:30:00+00:00,2026-06-15T06:30:00+00:00,2026-06-15,LV,106.72,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
2026-06-15T05:45:00+00:00,2026-06-15T06:45:00+00:00,2026-06-15,LV,95.21,EUR,60,elering,2026-08-10T13:28:03.683160+00:00
